terrainid,tx,ty,tz,urban,open,closed
10780,1000400,0,1004420,0.00978612,8.94541e-07,0.990213
10781,1000410,0,1004420,0.0109455,3.71279e-06,0.989051
10782,1000420,0,1004420,0.0134018,9.52146e-05,0.986503
10783,1000430,0,1004420,0.0163554,0.00171356,0.981931
10784,1000440,0,1004420,0.0202289,0.03646,0.943311
10785,1000450,0,1004420,0.0283486,0.779404,0.192247
10786,1000460,0,1004420,0.0310503,0.956514,0.0124357
10787,1000470,0,1004420,0.0274505,0.969474,0.00307528
10788,1000480,0,1004420,0.0208863,0.976693,0.00242053
10789,1000490,0,1004420,0.0172921,0.980021,0.00268674
10790,1000500,0,1004420,0.0174775,0.97924,0.00328252
10791,1000510,0,1004420,0.0171616,0.978842,0.00399604
10792,1000520,0,1004420,0.0163647,0.980308,0.00332745
10793,1000530,0,1004420,0.0164609,0.980861,0.00267824
10794,1000540,0,1004420,0.0181002,0.978904,0.00299588
10795,1000550,0,1004420,0.0192004,0.976763,0.00403659
10796,1000560,0,1004420,0.0190204,0.975181,0.00579842
10797,1000570,0,1004420,0.0187948,0.975105,0.00609996
10798,1000580,0,1004420,0.018823,0.974372,0.00680535
10799,1000590,0,1004420,0.0180723,0.973567,0.00836111
10800,1000600,0,1004420,0.017902,0.974841,0.00725745
10801,1000610,0,1004420,0.0184662,0.976117,0.0054166
10802,1000620,0,1004420,0.0183241,0.976322,0.00535393
10803,1000630,0,1004420,0.0185121,0.975728,0.00575959
10804,1000640,0,1004420,0.0197368,0.972991,0.00727189
10805,1000650,0,1004420,0.0193951,0.972284,0.00832042
10806,1000660,0,1004420,0.0180117,0.973624,0.00836455
10807,999660,0,1004430,0.00331158,7.02535e-14,0.996688
10808,999670,0,1004430,0.00431257,3.6801e-12,0.995687
10809,999680,0,1004430,0.00624928,8.81974e-10,0.993751
10810,999690,0,1004430,0.0069476,3.47379e-09,0.993052
10811,999700,0,1004430,0.00711561,5.49246e-09,0.992884
10812,999710,0,1004430,0.00729194,9.50453e-09,0.992708
10813,999720,0,1004430,0.00823748,4.86602e-08,0.991762
10814,999730,0,1004430,0.00984954,5.97578e-07,0.99015
10815,999740,0,1004430,0.0122665,2.00733e-05,0.987713
10816,999750,0,1004430,0.016184,0.00180826,0.982008
10817,999760,0,1004430,0.0178331,0.00928849,0.972878
10818,999770,0,1004430,0.0163904,0.00298033,0.980629
10819,999780,0,1004430,0.0137822,0.000196265,0.986022
10820,999790,0,1004430,0.0109372,3.90697e-06,0.989059
10821,999800,0,1004430,0.00976019,4.5369e-07,0.990239
10822,999810,0,1004430,0.00969659,3.57327e-07,0.990303
10823,999820,0,1004430,0.0105467,1.89413e-06,0.989451
10824,999830,0,1004430,0.0127973,3.97364e-05,0.987163
10825,999840,0,1004430,0.0146364,0.000268684,0.985095
10826,999850,0,1004430,0.0200507,0.0440147,0.935935
10827,999860,0,1004430,0.028768,0.93418,0.0370521
10828,999870,0,1004430,0.0220679,0.972152,0.0057804
10829,999880,0,1004430,0.0170629,0.97685,0.0060871
10830,999890,0,1004430,0.0221439,0.972761,0.00509493
10831,999900,0,1004430,0.0302771,0.963863,0.00585987
10832,999910,0,1004430,0.0299973,0.945279,0.0247238
10833,999920,0,1004430,0.0271942,0.771884,0.200922
10834,999930,0,1004430,0.0225144,0.199449,0.778036
10835,999940,0,1004430,0.0162214,0.00188486,0.981894
10836,999950,0,1004430,0.0116002,8.61847e-06,0.988391
10837,999960,0,1004430,0.00993678,6.44456e-07,0.990063
10838,999970,0,1004430,0.0103086,1.16657e-06,0.98969
10839,999980,0,1004430,0.0109109,4.0068e-06,0.989085
10840,999990,0,1004430,0.0103889,1.75637e-06,0.989609
10841,1000000,0,1004430,0.00969579,5.02851e-07,0.990304
10842,1000010,0,1004430,0.00953207,5.3582e-07,0.990467
10843,1000020,0,1004430,0.0110719,7.14271e-06,0.988921
10844,1000030,0,1004430,0.0157611,0.00183111,0.982408
10845,1000040,0,1004430,0.0231945,0.355947,0.620858
10846,1000050,0,1004430,0.028218,0.951546,0.0202358
10847,1000060,0,1004430,0.029323,0.964377,0.0062998
10848,1000070,0,1004430,0.0285107,0.966034,0.00545576
10849,1000080,0,1004430,0.0252383,0.971496,0.00326596
10850,1000090,0,1004430,0.0174866,0.978879,0.00363409
10851,1000100,0,1004430,0.0169808,0.979007,0.00401189
10852,1000110,0,1004430,0.0168344,0.978902,0.00426332
10853,1000120,0,1004430,0.0165705,0.979154,0.00427541
10854,1000130,0,1004430,0.0169091,0.978762,0.00432865
10855,1000140,0,1004430,0.0182952,0.976889,0.00481577
10856,1000150,0,1004430,0.0253218,0.966235,0.00844274
10857,1000160,0,1004430,0.0250443,0.919054,0.0559021
10858,1000170,0,1004430,0.023411,0.748481,0.228108
10859,1000180,0,1004430,0.0239059,0.745166,0.230928
10860,1000190,0,1004430,0.0255048,0.895968,0.0785271
10861,1000200,0,1004430,0.026731,0.959713,0.0135564
10862,1000210,0,1004430,0.0272354,0.967578,0.00518635
10863,1000220,0,1004430,0.0264402,0.970287,0.00327235
10864,1000230,0,1004430,0.0251431,0.970795,0.00406145
10865,1000240,0,1004430,0.0230212,0.973208,0.0037705
10866,1000250,0,1004430,0.0219471,0.974326,0.00372658
10867,1000260,0,1004430,0.0230197,0.972499,0.00448117
10868,1000270,0,1004430,0.0258853,0.966703,0.00741159
10869,1000280,0,1004430,0.0260869,0.899474,0.0744388
10870,1000290,0,1004430,0.018506,0.0412503,0.940244
10871,1000300,0,1004430,0.0122893,6.62487e-05,0.987644
10872,1000310,0,1004430,0.00970081,1.49952e-06,0.990298
10873,1000320,0,1004430,0.0103444,2.94486e-06,0.989653
10874,1000330,0,1004430,0.0115066,1.51546e-05,0.988478
10875,1000340,0,1004430,0.013563,0.000178353,0.986259
10876,1000350,0,1004430,0.0162804,0.00208747,0.981632
10877,1000360,0,1004430,0.01729,0.00505536,0.977655
10878,1000370,0,1004430,0.015203,0.0010503,0.983747
10879,1000380,0,1004430,0.0140759,0.000421567,0.985503
10880,1000390,0,1004430,0.0120931,2.42943e-05,0.987883
10881,1000400,0,1004430,0.0105186,1.91988e-06,0.989479
10882,1000410,0,1004430,0.0113296,7.45767e-06,0.988663
10883,1000420,0,1004430,0.0151482,0.00117189,0.98368
10884,1000430,0,1004430,0.0200536,0.031357,0.948589
10885,1000440,0,1004430,0.0256854,0.349201,0.625114
10886,1000450,0,1004430,0.0302439,0.941219,0.0285374
10887,1000460,0,1004430,0.0256482,0.970931,0.00342057
10888,1000470,0,1004430,0.0207449,0.976313,0.00294237
10889,1000480,0,1004430,0.0185537,0.978261,0.00318498
10890,1000490,0,1004430,0.0176169,0.979411,0.00297208
10891,1000500,0,1004430,0.0169315,0.980398,0.00267066
10892,1000510,0,1004430,0.0165493,0.979992,0.00345892
10893,1000520,0,1004430,0.0173761,0.979424,0.00320018
10894,1000530,0,1004430,0.0176248,0.979919,0.00245662
10895,1000540,0,1004430,0.0176624,0.979561,0.00277665
10896,1000550,0,1004430,0.0182154,0.977411,0.00437361
10897,1000560,0,1004430,0.0184146,0.974958,0.00662702
10898,1000570,0,1004430,0.0181822,0.975372,0.00644536
10899,1000580,0,1004430,0.0179957,0.974782,0.00722245
10900,1000590,0,1004430,0.0185691,0.972852,0.00857868
10901,1000600,0,1004430,0.0183354,0.97575,0.00591488
10902,1000610,0,1004430,0.0176069,0.978448,0.00394543
10903,1000620,0,1004430,0.0176706,0.977576,0.00475357
10904,1000630,0,1004430,0.0180008,0.974559,0.00744025
10905,1000640,0,1004430,0.0172798,0.974325,0.00839513
10906,1000650,0,1004430,0.0164886,0.976119,0.00739249
10907,1000660,0,1004430,0.0172097,0.974277,0.00851293
10908,999660,0,1004440,0.00385396,6.51866e-13,0.996146
10909,999670,0,1004440,0.00505112,3.76519e-11,0.994949
10910,999680,0,1004440,0.00725365,7.12874e-09,0.992746
10911,999690,0,1004440,0.00748291,9.37665e-09,0.992517
10912,999700,0,1004440,0.0066995,1.95518e-09,0.993301
10913,999710,0,1004440,0.00678495,2.5137e-09,0.993215
10914,999720,0,1004440,0.00685208,2.88946e-09,0.993148
10915,999730,0,1004440,0.00755432,1.07969e-08,0.992446
10916,999740,0,1004440,0.00910669,1.25452e-07,0.990893
10917,999750,0,1004440,0.010808,2.39957e-06,0.98919
10918,999760,0,1004440,0.0113534,1.16808e-05,0.988635
10919,999770,0,1004440,0.010975,5.06202e-06,0.98902
10920,999780,0,1004440,0.00960355,3.78245e-07,0.990396
10921,999790,0,1004440,0.00828464,3.7906e-08,0.991715
10922,999800,0,1004440,0.00744229,7.64694e-09,0.992558
10923,999810,0,1004440,0.00776355,1.26329e-08,0.992236
10924,999820,0,1004440,0.00901471,1.33924e-07,0.990985
10925,999830,0,1004440,0.0107435,1.93336e-06,0.989255
10926,999840,0,1004440,0.0131454,5.64264e-05,0.986798
10927,999850,0,1004440,0.018156,0.0123102,0.969534
10928,999860,0,1004440,0.0268694,0.799852,0.173279
10929,999870,0,1004440,0.0296911,0.964721,0.00558797
10930,999880,0,1004440,0.019657,0.975103,0.00524004
10931,999890,0,1004440,0.0277116,0.96748,0.00480841
10932,999900,0,1004440,0.030059,0.951627,0.0183137
10933,999910,0,1004440,0.0277653,0.878435,0.0937993
10934,999920,0,1004440,0.0241017,0.385244,0.590654
10935,999930,0,1004440,0.0202287,0.0609884,0.918783
10936,999940,0,1004440,0.0169984,0.00430036,0.978701
10937,999950,0,1004440,0.0130927,6.65338e-05,0.986841
10938,999960,0,1004440,0.0107316,2.45796e-06,0.989266
10939,999970,0,1004440,0.0112855,5.99818e-06,0.988709
10940,999980,0,1004440,0.0120756,2.37372e-05,0.987901
10941,999990,0,1004440,0.0109196,5.13377e-06,0.989075
10942,1000000,0,1004440,0.00912828,2.80227e-07,0.990871
10943,1000010,0,1004440,0.00887913,1.84348e-07,0.991121
10944,1000020,0,1004440,0.0108496,4.66101e-06,0.989146
10945,1000030,0,1004440,0.0154101,0.00154945,0.983041
10946,1000040,0,1004440,0.0238245,0.450935,0.52524
10947,1000050,0,1004440,0.0290438,0.957412,0.0135442
10948,1000060,0,1004440,0.0246447,0.972186,0.00316936
10949,1000070,0,1004440,0.0220461,0.974925,0.00302924
10950,1000080,0,1004440,0.0185047,0.978163,0.00333204
10951,1000090,0,1004440,0.0170553,0.979184,0.00376073
10952,1000100,0,1004440,0.016813,0.979517,0.00366976
10953,1000110,0,1004440,0.0166136,0.979474,0.00391215
10954,1000120,0,1004440,0.0166906,0.978909,0.00439997
10955,1000130,0,1004440,0.0168528,0.978645,0.00450178
10956,1000140,0,1004440,0.0170466,0.977663,0.00528997
10957,1000150,0,1004440,0.0186571,0.974946,0.00639677
10958,1000160,0,1004440,0.0226225,0.970268,0.00710978
10959,1000170,0,1004440,0.0251014,0.965747,0.00915167
10960,1000180,0,1004440,0.0254916,0.965625,0.00888338
10961,1000190,0,1004440,0.0240615,0.969325,0.00661371
10962,1000200,0,1004440,0.0239874,0.971611,0.00440171
10963,1000210,0,1004440,0.0218448,0.974377,0.00377777
10964,1000220,0,1004440,0.020816,0.975922,0.00326159
10965,1000230,0,1004440,0.0175372,0.979226,0.003237
10966,1000240,0,1004440,0.0166465,0.979803,0.00355046
10967,1000250,0,1004440,0.0166976,0.978943,0.00435889
10968,1000260,0,1004440,0.0187399,0.976207,0.00505282
10969,1000270,0,1004440,0.0218829,0.973597,0.0045197
10970,1000280,0,1004440,0.026629,0.962769,0.0106017
10971,1000290,0,1004440,0.0220922,0.308236,0.669672
10972,1000300,0,1004440,0.0157485,0.00309417,0.981157
10973,1000310,0,1004440,0.0125746,0.000109677,0.987316
10974,1000320,0,1004440,0.0128522,0.000131851,0.987016
10975,1000330,0,1004440,0.0150968,0.00127705,0.983626
10976,1000340,0,1004440,0.0198238,0.0651462,0.91503
10977,1000350,0,1004440,0.026761,0.79455,0.178689
10978,1000360,0,1004440,0.0266743,0.813545,0.159781
10979,1000370,0,1004440,0.0214549,0.22,0.758545
10980,1000380,0,1004440,0.0171057,0.00692969,0.975965
10981,1000390,0,1004440,0.0134813,0.000112007,0.986407
10982,1000400,0,1004440,0.0114113,1.1028e-05,0.988578
10983,1000410,0,1004440,0.0123823,5.52559e-05,0.987562
10984,1000420,0,1004440,0.017122,0.00508786,0.97779
10985,1000430,0,1004440,0.0243449,0.249527,0.726128
10986,1000440,0,1004440,0.0296196,0.930393,0.0399869
10987,1000450,0,1004440,0.0247993,0.971308,0.00389303
10988,1000460,0,1004440,0.0165534,0.980449,0.00299771
10989,1000470,0,1004440,0.0162211,0.98076,0.00301883
10990,1000480,0,1004440,0.0176381,0.979616,0.00274609
10991,1000490,0,1004440,0.0175345,0.979335,0.00313031
10992,1000500,0,1004440,0.0173082,0.979541,0.0031509
10993,1000510,0,1004440,0.0164889,0.980807,0.00270415
10994,1000520,0,1004440,0.0171969,0.980408,0.00239487
10995,1000530,0,1004440,0.0183973,0.978894,0.00270877
10996,1000540,0,1004440,0.0184606,0.978185,0.00335473
10997,1000550,0,1004440,0.0173887,0.978971,0.00363983
10998,1000560,0,1004440,0.0172503,0.977754,0.00499556
10999,1000570,0,1004440,0.0184634,0.974986,0.00655058
11000,1000580,0,1004440,0.0186435,0.97326,0.00809615
11001,1000590,0,1004440,0.0187241,0.973671,0.00760503
11002,1000600,0,1004440,0.0182427,0.976647,0.00511042
11003,1000610,0,1004440,0.0176656,0.978589,0.0037455
11004,1000620,0,1004440,0.0176904,0.976923,0.0053864
11005,1000630,0,1004440,0.0173237,0.974422,0.00825466
11006,1000640,0,1004440,0.016692,0.97632,0.0069879
11007,1000650,0,1004440,0.0165466,0.977498,0.00595503
11008,1000660,0,1004440,0.0176889,0.973533,0.00877813
11009,999660,0,1004450,0.00343884,7.35134e-14,0.996561
11010,999670,0,1004450,0.00516748,3.45816e-11,0.994833
11011,999680,0,1004450,0.00718448,7.10881e-09,0.992816
11012,999690,0,1004450,0.00748126,1.28504e-08,0.992519
11013,999700,0,1004450,0.00690248,2.8821e-09,0.993098
11014,999710,0,1004450,0.00636716,6.25328e-10,0.993633
11015,999720,0,1004450,0.00651354,9.70975e-10,0.993486
11016,999730,0,1004450,0.00627068,5.03396e-10,0.993729
11017,999740,0,1004450,0.00691144,2.37551e-09,0.993089
11018,999750,0,1004450,0.00756735,1.34691e-08,0.992433
11019,999760,0,1004450,0.00766393,1.60273e-08,0.992336
11020,999770,0,1004450,0.00688315,1.87497e-09,0.993117
11021,999780,0,1004450,0.00677571,1.63157e-09,0.993224
11022,999790,0,1004450,0.00674603,1.55049e-09,0.993254
11023,999800,0,1004450,0.00628124,4.7077e-10,0.993719
11024,999810,0,1004450,0.00613684,2.71113e-10,0.993863
11025,999820,0,1004450,0.00702386,1.78309e-09,0.992976
11026,999830,0,1004450,0.00834956,3.04118e-08,0.99165
11027,999840,0,1004450,0.0110061,3.50674e-06,0.98899
11028,999850,0,1004450,0.0150809,0.000695831,0.984223
11029,999860,0,1004450,0.0227835,0.2445,0.732716
11030,999870,0,1004450,0.0288204,0.937725,0.0334545
11031,999880,0,1004450,0.029415,0.965922,0.0046628
11032,999890,0,1004450,0.0301915,0.964647,0.00516188
11033,999900,0,1004450,0.0295679,0.942025,0.0284074
11034,999910,0,1004450,0.0272152,0.861296,0.111489
11035,999920,0,1004450,0.0235094,0.353961,0.62253
11036,999930,0,1004450,0.0207106,0.0935246,0.885765
11037,999940,0,1004450,0.0187478,0.0245245,0.956728
11038,999950,0,1004450,0.0154314,0.00105856,0.98351
11039,999960,0,1004450,0.0125997,3.65183e-05,0.987364
11040,999970,0,1004450,0.013609,0.000144088,0.986247
11041,999980,0,1004450,0.0144509,0.000451411,0.985098
11042,999990,0,1004450,0.0124301,5.05932e-05,0.987519
11043,1000000,0,1004450,0.00997688,1.42829e-06,0.990022
11044,1000010,0,1004450,0.00991235,1.12471e-06,0.990087
11045,1000020,0,1004450,0.0118886,2.12021e-05,0.98809
11046,1000030,0,1004450,0.0163879,0.00508967,0.978522
11047,1000040,0,1004450,0.025975,0.843303,0.130722
11048,1000050,0,1004450,0.0283159,0.967987,0.00369676
11049,1000060,0,1004450,0.0174093,0.979415,0.00317603
11050,1000070,0,1004450,0.0163599,0.980592,0.00304855
11051,1000080,0,1004450,0.0167935,0.979941,0.00326567
11052,1000090,0,1004450,0.0169237,0.979594,0.00348231
11053,1000100,0,1004450,0.0167847,0.979619,0.00359634
11054,1000110,0,1004450,0.0168584,0.979249,0.00389222
11055,1000120,0,1004450,0.0170603,0.978398,0.00454205
11056,1000130,0,1004450,0.0169596,0.977884,0.00515678
11057,1000140,0,1004450,0.0167414,0.977578,0.00568011
11058,1000150,0,1004450,0.0166613,0.977239,0.00609985
11059,1000160,0,1004450,0.0175075,0.976378,0.00611501
11060,1000170,0,1004450,0.0193546,0.974821,0.00582392
11061,1000180,0,1004450,0.0189412,0.975337,0.0057223
11062,1000190,0,1004450,0.0179138,0.976431,0.00565525
11063,1000200,0,1004450,0.0167105,0.978184,0.00510543
11064,1000210,0,1004450,0.0164888,0.979369,0.00414257
11065,1000220,0,1004450,0.016312,0.979872,0.00381616
11066,1000230,0,1004450,0.0162785,0.980009,0.00371293
11067,1000240,0,1004450,0.0163806,0.979621,0.00399838
11068,1000250,0,1004450,0.0163118,0.978745,0.00494332
11069,1000260,0,1004450,0.0161661,0.978486,0.00534832
11070,1000270,0,1004450,0.0196648,0.975191,0.00514385
11071,1000280,0,1004450,0.0257392,0.966175,0.008086
11072,1000290,0,1004450,0.0247916,0.790559,0.18465
11073,1000300,0,1004450,0.0193252,0.0841346,0.89654
11074,1000310,0,1004450,0.0166587,0.0119411,0.9714
11075,1000320,0,1004450,0.0167118,0.0090576,0.974231
11076,1000330,0,1004450,0.0199078,0.0682218,0.91187
11077,1000340,0,1004450,0.0260603,0.782214,0.191725
11078,1000350,0,1004450,0.0285297,0.967505,0.00396554
11079,1000360,0,1004450,0.0248252,0.972255,0.00291985
11080,1000370,0,1004450,0.0273231,0.907443,0.0652335
11081,1000380,0,1004450,0.0205689,0.0635355,0.915896
11082,1000390,0,1004450,0.0158771,0.00257848,0.981544
11083,1000400,0,1004450,0.0141355,0.000921495,0.984943
11084,1000410,0,1004450,0.0160576,0.00337211,0.98057
11085,1000420,0,1004450,0.0204492,0.0245121,0.955039
11086,1000430,0,1004450,0.0260645,0.581443,0.392493
11087,1000440,0,1004450,0.028799,0.965129,0.00607209
11088,1000450,0,1004450,0.0167643,0.980546,0.00268996
11089,1000460,0,1004450,0.0157413,0.980815,0.00344377
11090,1000470,0,1004450,0.0158044,0.982098,0.00209712
11091,1000480,0,1004450,0.0165223,0.981307,0.00217045
11092,1000490,0,1004450,0.0171957,0.979537,0.00326715
11093,1000500,0,1004450,0.0177198,0.978169,0.00411146
11094,1000510,0,1004450,0.0170187,0.980666,0.00231571
11095,1000520,0,1004450,0.0170388,0.981068,0.00189354
11096,1000530,0,1004450,0.0179751,0.979131,0.00289391
11097,1000540,0,1004450,0.0189404,0.976832,0.00422716
11098,1000550,0,1004450,0.0180655,0.978438,0.00349671
11099,1000560,0,1004450,0.0167364,0.97984,0.00342386
11100,1000570,0,1004450,0.0177091,0.977356,0.00493533
11101,1000580,0,1004450,0.0194565,0.972894,0.0076491
11102,1000590,0,1004450,0.0190746,0.97491,0.00601503
11103,1000600,0,1004450,0.0178116,0.977843,0.00434535
11104,1000610,0,1004450,0.0176213,0.97891,0.00346847
11105,1000620,0,1004450,0.017205,0.976465,0.00632966
11106,1000630,0,1004450,0.0161526,0.975815,0.00803205
11107,1000640,0,1004450,0.0162986,0.978216,0.00548545
11108,1000650,0,1004450,0.0168737,0.97802,0.00510627
11109,1000660,0,1004450,0.0183958,0.97359,0.00801457
11110,999660,0,1004460,0.00322571,2.05254e-14,0.996774
11111,999670,0,1004460,0.00415935,1.1475e-12,0.995841
11112,999680,0,1004460,0.00621681,7.83403e-10,0.993783
11113,999690,0,1004460,0.00725848,7.59268e-09,0.992742
11114,999700,0,1004460,0.00666273,1.41423e-09,0.993337
11115,999710,0,1004460,0.00636374,6.35815e-10,0.993636
11116,999720,0,1004460,0.00619359,3.74536e-10,0.993806
11117,999730,0,1004460,0.00593466,2.00153e-10,0.994065
11118,999740,0,1004460,0.00608633,4.49058e-10,0.993914
11119,999750,0,1004460,0.00577617,1.69546e-10,0.994224
11120,999760,0,1004460,0.00561552,5.71299e-11,0.994384
11121,999770,0,1004460,0.00464593,3.55275e-12,0.995354
11122,999780,0,1004460,0.0047948,8.78512e-12,0.995205
11123,999790,0,1004460,0.00549471,5.79186e-11,0.994505
11124,999800,0,1004460,0.00589489,1.25224e-10,0.994105
11125,999810,0,1004460,0.00535116,2.29128e-11,0.994649
11126,999820,0,1004460,0.00518429,1.46684e-11,0.994816
11127,999830,0,1004460,0.00610809,2.57645e-10,0.993892
11128,999840,0,1004460,0.00904535,1.43455e-07,0.990955
11129,999850,0,1004460,0.0131073,6.30147e-05,0.98683
11130,999860,0,1004460,0.0185812,0.0202247,0.961194
11131,999870,0,1004460,0.0266498,0.787521,0.185829
11132,999880,0,1004460,0.0303795,0.95825,0.0113704
11133,999890,0,1004460,0.0308534,0.962547,0.00659985
11134,999900,0,1004460,0.0281521,0.933763,0.038085
11135,999910,0,1004460,0.0275086,0.890815,0.0816762
11136,999920,0,1004460,0.0252471,0.549246,0.425507
11137,999930,0,1004460,0.0233954,0.377881,0.598724
11138,999940,0,1004460,0.0224613,0.271663,0.705876
11139,999950,0,1004460,0.0195097,0.0433209,0.937169
11140,999960,0,1004460,0.0165834,0.00358785,0.979829
11141,999970,0,1004460,0.0166269,0.00434723,0.979026
11142,999980,0,1004460,0.0171798,0.00791518,0.974905
11143,999990,0,1004460,0.0141171,0.000335098,0.985548
11144,1000000,0,1004460,0.0111725,7.94401e-06,0.98882
11145,1000010,0,1004460,0.0111323,9.80662e-06,0.988858
11146,1000020,0,1004460,0.0139823,0.000390025,0.985628
11147,1000030,0,1004460,0.0201739,0.0968142,0.883012
11148,1000040,0,1004460,0.0287022,0.955295,0.0160025
11149,1000050,0,1004460,0.0202249,0.976873,0.00290255
11150,1000060,0,1004460,0.0162979,0.980747,0.00295494
11151,1000070,0,1004460,0.0168058,0.98015,0.00304384
11152,1000080,0,1004460,0.0166801,0.980148,0.00317147
11153,1000090,0,1004460,0.0164706,0.980289,0.00324052
11154,1000100,0,1004460,0.0167448,0.979514,0.00374115
11155,1000110,0,1004460,0.0171069,0.978714,0.00417927
11156,1000120,0,1004460,0.0170601,0.978926,0.00401389
11157,1000130,0,1004460,0.0170118,0.97828,0.00470862
